Date;Time;Millis;Comment;Latitude;Longitude;Altitude;Course;Speed;HDOP;Satellites;BatteryLevel;Left;Right;Confirmed;Marked;Invalid;InsidePrivacyArea;Factor;Measurements;Tms1;Lus1;Rus1;Tms2;Lus2;Rus2;Tms3;Lus3;Rus3;Tms4;Lus4;Rus4;Tms5;Lus5;Rus5;Tms6;Lus6;Rus6;Tms7;Lus7;Rus7;Tms8;Lus8;Rus8;Tms9;Lus9;Rus9;Tms10;Lus10;Rus10;Tms11;Lus11;Rus11;Tms12;Lus12;Rus12;Tms13;Lus13;Rus13;Tms14;Lus14;Rus14;Tms15;Lus15;Rus15;Tms16;Lus16;Rus16;Tms17;Lus17;Rus17;Tms18;Lus18;Rus18;Tms19;Lus19;Rus19;Tms20;Lus20;Rus20;Tms21;Lus21;Rus21;Tms22;Lus22;Rus22;Tms23;Lus23;Rus23;Tms24;Lus24;Rus24;Tms25;Lus25;Rus25;Tms26;Lus26;Rus26;Tms27;Lus27;Rus27;Tms28;Lus28;Rus28;Tms29;Lus29;Rus29;Tms30;Lus30;Rus30;Tms31;Lus31;Rus31;Tms32;Lus32;Rus32;Tms33;Lus33;Rus33;Tms34;Lus34;Rus34;Tms35;Lus35;Rus35;Tms36;Lus36;Rus36;Tms37;Lus37;Rus37;Tms38;Lus38;Rus38;Tms39;Lus39;Rus39;Tms40;Lus40;Rus40;Tms41;Lus41;Rus41;Tms42;Lus42;Rus42;Tms43;Lus43;Rus43;Tms44;Lus44;Rus44;Tms45;Lus45;Rus45;Tms46;Lus46;Rus46;Tms47;Lus47;Rus47;Tms48;Lus48;Rus48;Tms49;Lus49;Rus49;Tms50;Lus50;Rus50;Tms51;Lus51;Rus51;Tms52;Lus52;Rus52;Tms53;Lus53;Rus53;Tms54;Lus54;Rus54;Tms55;Lus55;Rus55;Tms56;Lus56;Rus56;Tms57;Lus57;Rus57;Tms58;Lus58;Rus58;Tms59;Lus59;Rus59;Tms60;Lus60;Rus60
15.12.2021;11:51:47;4475053;;470.786.231;154.608.427;385.26;6.593.546;6.9;1.21;7;100.00;76;184;0;;0;0;58;32;0;6428;;21;;12660;64;;;97;;12522;132;;;165;;12499;198;6123;;219;;12452;246;;;279;;12425;312;;;346;;12422;373;;;406;;12424;433;;;466;;12405;494;;;527;;12471;554;6526;;575;;12452;602;6336;;623;;12498;666;;;700;;;733;;;766;;12779;801;6223;;822;;;865;6204;;890;;;931;6203;;952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:48;4476046;;470.786.422;154.608.975;384.61;6.484.239;6.5;1.38;6;100.00;76;186;0;;0;0;58;32;0;6242;;21;;;54;6226;;75;;;108;6251;;129;;;162;6275;;183;;;217;6314;;238;;12562;265;6337;;286;;12561;322;;;356;;12594;383;;;416;;;455;;;489;;12656;521;;;555;;12730;588;;;621;;;654;;;688;;;730;;;763;;;797;;;830;;;863;;;898;;;931;;;964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:49;4477047;;470.786.654;154.609.868;383.46;6.866.404;6.7;1.38;6;100.00;170;139;0;;0;0;58;33;0;;;33;;10518;59;;;92;;10473;126;;;159;;10399;190;;;223;;10362;256;;;289;;10344;320;;;353;;10259;378;;;411;;10198;442;;;475;;10150;505;11608;;532;;10070;557;11525;;583;;10021;613;11639;;640;;9935;670;11607;;696;;9821;726;11660;;753;;9772;785;11773;;811;;;844;11743;;871;;10189;910;11822;;936;;10067;961;11949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:50;4478037;;470.786.954;154.610.748;382.78;6.866.404;6.2;1.21;7;100.00;176;140;0;;0;0;58;30;0;12026;;27;;9906;57;12072;;84;;9874;114;12179;;141;;9965;166;;;199;;;238;;;271;;;313;;;346;;;380;;;413;;18538;446;;;479;;12041;515;;;549;;11249;584;;;618;;11110;651;;;684;;10772;715;;;749;;;782;;;815;;10635;848;;;882;;10652;930;;;964;;10626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:51;4479034;;470.787.486;154.611.941;382.46;6.370.419;9.8;1.21;7;100.00;;145;0;;0;0;58;33;0;;;34;;10648;59;;;93;;10685;118;;;151;;10461;177;;;210;;10345;240;;;274;;10496;299;;;332;;10503;358;;;391;;10565;421;;;455;;10513;480;;;513;;10871;544;;;578;;10187;608;;;641;;10737;672;;;705;;10177;736;;;769;;10386;800;;;834;;10337;864;;;902;;10198;927;;;960;;;993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:52;4480063;;470.787.710;154.612.825;382.01;6.604.291;7.8;1.21;7;100.00;;;0;;0;0;58;28;0;;;34;;;76;;;110;;;143;;;176;;;209;;;243;;;276;;;309;;;342;;;376;;;409;;;442;;;475;;;508;;;542;;;575;;;608;;;641;;;675;;;708;;;741;;;774;;;808;;;842;;;875;;;909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:53;4481041;;470.787.865;154.613.672;380.98;7.179.231;7.4;1.21;7;100.00;;;0;;0;0;58;30;0;;;43;;;76;;;110;;;143;;;176;;;209;;;243;;;276;;;309;;;342;;;376;;;409;;;442;;;475;;;509;;;542;;;575;;;608;;;642;;;675;;;708;;;741;;;775;;;808;;;841;;;875;;;909;;;942;;;976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:54;4482052;;470.787.933;154.614.525;380.99;8.252.727;7.8;1.21;7;100.00;;;0;;0;0;58;30;0;;;33;;;66;;;100;;;133;;;166;;;199;;;232;;;266;;;299;;;332;;;365;;;399;;;432;;;465;;;498;;;531;;;565;;;598;;;631;;;664;;;698;;;731;;;764;;;797;;;830;;;864;;;901;;;934;;;968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:55;4483056;;470.788.073;154.615.255;380.90;8.632.126;8.2;1.21;7;100.00;;;0;;0;0;58;30;0;;;33;;;66;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;499;;;532;;;565;;;598;;;632;;;665;;;698;;;731;;;765;;;798;;;831;;;865;;;902;;;936;;;969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:56;4484061;;470.788.073;154.615.724;382.23;9.160.601;8.4;1.63;6;100.00;;;0;;0;0;58;30;0;;;33;;;67;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;499;;;532;;;565;;;598;;;631;;;665;;;698;;;731;;;764;;;798;;;831;;;865;;;899;;;932;;;965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:57;4485063;;470.788.157;154.616.234;383.34;9.200.104;8.5;1.63;6;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;533;;;566;;;599;;;632;;;666;;;699;;;732;;;765;;;799;;;832;;;866;;;903;;;937;;;970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:58;4486068;;470.788.180;154.616.749;384.25;9.324.898;9.3;1.63;6;100.00;;;0;;0;0;58;29;0;;;33;;;66;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;365;;;399;;;432;;;465;;;498;;;532;;;565;;;598;;;631;;;665;;;698;;;731;;;764;;;797;;;831;;;869;;;902;;;936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:51:59;4487040;;470.788.364;154.617.433;385.70;8.879.481;10.8;1.63;6;100.00;;;0;;0;0;58;29;0;;;33;;;67;;;100;;;133;;;166;;;200;;;233;;;266;;;299;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;565;;;598;;;632;;;665;;;698;;;731;;;765;;;798;;;831;;;868;;;902;;;935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:00;4488045;DEV: GPSMessages: 18476 GPS crc errors: 1;470.788.535;154.618.176;387.26;8.564.159;12.0;1.63;6;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;100;;;133;;;166;;;200;;;233;;;266;;;299;;;333;;;366;;;399;;;432;;;465;;;499;;;532;;;565;;;598;;;631;;;665;;;698;;;731;;;764;;;798;;;831;;;868;;;901;;;935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:01;4489050;DEV: Mem: 221k Buffer: 9k last write time: 103;470.788.748;154.619.174;387.22;8.617.588;10.8;1.60;6;100.00;;;0;;0;0;58;29;0;;;33;;;67;;;100;;;133;;;166;;;200;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;499;;;532;;;565;;;598;;;632;;;665;;;698;;;731;;;764;;;798;;;832;;;868;;;902;;;935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:02;4490055;DEV: Mem min free: 220k;470.788.993;154.620.089;387.69;8.381.351;11.4;1.60;6;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;100;;;133;;;167;;;200;;;233;;;266;;;300;;;333;;;366;;;399;;;432;;;466;;;499;;;532;;;565;;;599;;;632;;;665;;;698;;;731;17252;;763;;;797;;;831;;;867;;;901;;;934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:03;4491059;DEV: GPS lastNoiseLevel: 85;470.789.119;154.620.765;387.83;8.446.046;10.2;1.60;6;100.00;268;;0;;0;0;58;28;0;;;34;;;67;17272;;99;;;132;17332;;173;;;207;;;240;;;273;17432;;305;;;339;17542;;371;;;404;17677;;436;;;470;;;503;;;536;;;569;;;603;;;636;;;669;;;702;;;735;;;769;;;802;;;839;;;873;;;906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:04;4492035;DEV: GPS baud: 115201;470.789.320;154.621.605;388.09;8.439.840;11.5;1.60;6;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;101;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;533;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;899;;;933;;;966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:05;4493036;DEV: GPS alp bytes: 11916;470.789.458;154.622.314;388.13;8.492.187;11.4;1.60;6;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;533;;;566;;;599;;;632;;;666;;;699;;;732;;;765;;;799;;;832;;;865;;;902;;;936;;;969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:06;4494040;DEV: GPS: RINV: Notice: no data saved!;470.789.635;154.623.017;388.82;8.359.764;10.8;1.60;6;100.00;;;0;;0;0;58;30;0;;;33;;;66;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;498;;;532;;;565;;;598;;;631;;;665;;;698;;;731;;;764;;;797;;;831;;;864;;;901;;;935;;;968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:07;4495044;DEV: GPS: RINV: openbikesensor.org/v0.4.496;470.789.852;154.623.807;389.02;8.145.822;11.4;1.60;6;100.00;278;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;17687;;432;;;465;;;499;;;532;17875;;564;;;598;17835;;630;;;663;17931;;696;;;729;;;762;;;796;;;829;;;862;;;897;;;930;;;963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:08;4496042;DEV: GPS: NTC: Resetting GPS;470.789.953;154.624.471;389.21;8.359.693;11.0;1.60;6;100.00;;;0;;0;0;58;30;0;;;33;;;67;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;498;;;532;;;565;;;598;;;631;;;665;;;698;;;731;;;764;;;797;;;831;;;864;;;907;;;940;;;973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:09;4497052;DEV: GPS: DBG: RF off;470.790.115;154.625.082;389.70;8.361.302;10.3;1.21;7;100.00;;222;0;;0;0;58;30;0;;;43;;;76;;;109;;;143;;;176;;;209;;;242;;14824;272;;;305;;;338;;;372;;;405;;;438;;;471;;;505;;14597;534;;;567;;14625;606;;;639;;14690;668;;;702;;;741;;;774;;14654;803;;;837;;14638;872;;;909;;14571;939;;;972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:10;4498059;DEV: GPS: DBG: FP chip=6 f=26000000 if=3008250(2906250,102000);470.789.773;154.625.915;388.28;9.435.920;11.6;1.21;7;100.00;;;0;;0;0;58;29;0;;;33;;;76;;;109;;;142;;;176;;;209;;;242;;;275;;;309;;;342;;;375;;;408;;;441;;;475;;;508;;;541;;;574;;;607;;;641;;;674;;;707;;;740;;;773;;;807;;;840;;;877;;;910;;;944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:11;4499039;DEV: GPS: DBG: RF addr 88;470.789.347;154.626.286;387.20;11.057.031;10.2;1.20;7;100.00;;;0;;0;0;58;30;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;865;;;902;;;935;;;969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:12;4500146;DEV: GPS: DBG: ALPSRV no stor;470.789.168;154.626.926;386.67;11.362.521;11.5;1.20;7;100.00;;182;0;;0;0;58;27;0;;;34;;;67;;;100;;;133;;;167;;;200;;;233;;;266;;;299;;12192;326;;;359;;12320;396;;;429;;12358;456;;;490;;;528;;;562;;12505;594;;;628;;12704;660;;;694;;12789;721;;;755;;12800;807;;;841;;;874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:13;4501057;DEV: GPS: DBG: AID INI: pos;470.789.219;154.627.302;386.86;11.240.091;8.8;1.20;7;100.00;;142;0;;0;0;58;29;0;;;34;;;76;;;110;;;143;;;176;;;209;;;242;;;276;;;309;;13691;337;;;370;;;404;;;437;;;470;;;503;;;537;;;570;;;603;;;636;;11410;662;;;695;;11044;730;;;764;;10530;794;;;828;;10000;861;;;895;;9549;926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:14;4502053;DEV: GPS: SBAS: mode: 0 System: 0 cnt: 0;470.789.124;154.627.649;387.21;11.778.914;8.1;1.20;7;100.00;;134;0;;0;0;58;29;0;;;33;;8512;64;;;97;;;131;;;164;;;206;;;240;;6843;261;;;294;;;328;;;361;;;394;;;427;;;461;;;494;;;527;;;560;;;594;;;627;;;660;;;693;;;726;;;760;;;793;;;826;;;864;;;897;;;930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:15;4503054;DEV: GPS: swVersion: 7.03 (45969);470.789.109;154.628.049;387.75;11.985.214;7.6;1.20;7;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;101;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;399;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;698;;;732;;;765;;;798;;;832;;;869;;;902;;;936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:16;4504059;DEV: GPS: hwVersion: 00040007;470.789.174;154.628.330;388.38;11.985.214;5.5;1.20;7;100.00;;55;0;;0;0;58;29;0;;;33;;;67;;;100;;;133;;;166;;;200;;;233;;;266;;;299;;;333;;;366;;4535;385;;;418;;4940;447;;;481;;5301;501;;;534;;;575;;;608;;5963;636;;;670;;;712;;;746;;;779;;;812;;;847;;;880;;;913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:17;4505043;DEV: GPS: NTC: ANTSTATUS=OK;470.789.239;154.628.834;388.29;11.985.214;5.7;1.20;7;100.00;;105;0;;0;0;58;31;0;;;34;;7656;56;;;90;;7837;121;;;155;;8071;177;;;211;;8268;239;;;272;;8464;303;;;336;;8635;365;;;398;;8757;427;;;460;;8849;491;;;524;;8975;554;;;587;;9078;616;;;649;;9113;679;;;712;;9137;741;;;775;;9204;799;;;832;;9213;862;;;899;;9203;923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:18;4506036;DEV: GPS: TimeToFix 13173ms;470.789.524;154.629.858;384.99;11.985.214;4.4;1.20;7;100.00;;110;0;;0;0;58;31;0;;;33;;9141;57;;;90;;9089;120;;;153;;9006;182;;;216;;8942;245;;;278;;8899;307;;;341;;8814;370;;;403;;8727;432;;;465;;8596;493;;;527;;8526;557;;;591;;8410;619;;;652;;8306;681;;;714;;8161;742;;;775;;8059;803;;;837;;17589;879;;;912;;17500;954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:19;4507061;DEV: GPS: ALP Data valid from: 02.12.2021T12:59:42Z;470.789.731;154.630.135;385.20;11.985.214;2.1;1.19;8;100.00;;246;0;;0;0;58;27;0;;;34;;;73;;;106;;;148;;;182;;;215;;;248;;;281;;;315;;16655;346;;;379;;16600;420;;;453;;16506;490;;;523;;16463;560;;;594;;16285;630;;;664;;16226;700;;;734;;16141;772;;;806;;16058;844;;;877;;15988;914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:20;4508044;DEV: GPS: ALP Data valid to: 16.12.2021T12:59:42Z;470.789.718;154.630.355;386.04;11.985.214;2.8;1.17;8;100.00;;240;0;;0;0;58;28;0;;;34;;15874;70;;;103;;15848;140;;;173;;15780;204;;;237;;15740;273;;;306;;15716;342;;;376;;15694;412;;;445;;15743;476;;;509;;15738;545;;;578;;15776;609;;;642;;;681;;;714;;15853;751;;;784;;15915;820;;;858;;16035;889;;;922;;17200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:21;4509041;;470.789.732;154.630.685;386.18;11.985.214;3.2;1.25;8;100.00;;266;0;;0;0;58;29;0;;;34;;17391;72;;;105;;17603;143;;;177;;17905;217;;;250;;;289;;;323;;;365;;;399;;;432;;;465;;;498;;;531;;;565;;;598;;;631;;;664;;;698;;;731;;;764;;;797;;;830;;;864;;;901;;;934;;;967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:22;4510044;;470.789.808;154.631.083;385.84;11.985.214;3.3;1.37;6;100.00;;;0;;0;0;58;30;0;;;33;;;67;;;100;;;133;;;166;;;200;;;233;;;266;;;299;;;332;;;366;;;399;;;432;;;465;;;499;;;532;;;565;;;598;;;632;;;665;;;698;;;731;;;765;;;798;;;831;;;864;;;902;;;935;;;968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:23;4511052;;470.789.825;154.631.436;385.77;11.985.214;3.3;1.36;7;100.00;279;;0;;0;0;58;29;0;;;34;;;67;;;100;;;133;17907;;166;;;199;17964;;241;;;275;;;308;;;341;;;374;;;407;;;441;;;474;;;507;;;540;;;574;;;607;;;640;;;673;;;707;;;740;;;773;;;806;;;840;;;883;;;916;;;949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:24;4512037;;470.789.759;154.632.218;385.10;11.985.214;6.2;2.17;4;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;101;;;134;;;167;;;200;;;234;;;267;;;300;;;333;;;367;;;400;;;433;;;466;;;500;;;533;;;566;;;599;;;633;;;666;;;699;;;732;;;766;;;799;;;832;;;870;;;903;;;936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:25;4513043;;470.789.584;154.633.006;384.78;12.626.483;8.9;2.17;4;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;101;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;876;;;909;;;942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:26;4514055;;470.789.283;154.633.650;385.65;12.797.679;11.8;1.96;5;100.00;;;0;;0;0;58;29;0;;;34;;;67;;;100;;;134;;;167;;;200;;;233;;;267;;;300;;;333;;;366;;;400;;;433;;;466;;;499;;;532;;;566;;;599;;;632;;;665;;;699;;;732;;;765;;;798;;;832;;;875;;;908;;;941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:27;4515066;;470.788.848;154.634.400;386.41;13.021.991;15.3;1.82;6;100.00;;;0;;0;0;58;28;0;;;33;;;66;;;100;;;133;;;166;;;199;;;233;;;266;;;299;;;332;;;365;;;399;;;432;;;465;;;498;;;531;;;565;;;598;;;631;;;664;;;698;;;731;;;764;;;797;;;832;;;874;;;907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:28;4516044;;470.788.515;154.634.401;388.75;13.980.844;13.8;1.61;7;100.00;;217;0;;0;0;58;29;0;;;33;;16448;65;;;98;;16222;138;;;171;;15966;210;;;243;;15910;280;;;313;;15687;349;;;383;;15741;419;;;452;;14376;487;;;520;;14344;557;;;590;;14352;619;;;653;;16289;684;;;717;;;758;;;791;;;834;;;867;;;910;;;944;;;977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.12.2021;11:52:29;4517056;;470.788.412;154.634.384;390.23;14.954.296;11.8;1.61;6;100.00;;246;0;;0;0;58;28;0;;;43;;;76;;;109;;;143;;;176;;;209;;;242;;;276;;;309;;;342;;;375;;;408;;;442;;;475;;;508;;16038;539;;;572;;15926;612;;;645;;;679;;;712;;;754;;;788;;;821;;;858;;;892;;;925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
